Pixel;Wavelength;Wavenumber;Raman Shift;Dark;Reference;Raw data #1;Dark Subtracted #1;%TR #1;Absorbance #1;Irradiance (W/cm^2/nm) #1;
41;--;--;--;3699,4;65535;18200,1;14500,7;0;0;0;
42;--;--;--;3625,4;65535;18833;15207,6;0;0;0;
43;--;--;--;3948,8;65535;20115,6;16166,8;0;0;0;
44;--;--;--;3656,3;65535;21206,5;17550,2;0;0;0;
45;--;--;--;3590,9;65535;22817,2;19226,3;0;0;0;
46;--;--;--;3732,5;65535;23413,6;19681,1;0;0;0;
47;--;--;--;3823,9;65535;22984,9;19161;0;0;0;
48;--;--;--;3713,3;65535;22430,3;18717;0;0;0;
49;--;--;--;3702,9;65535;22780,7;19077,8;0;0;0;
50;--;--;--;3682,1;65535;23943,7;20261,6;0;0;0;
51;--;--;--;3802,5;65535;25586,1;21783,6;0;0;0;
52;--;--;--;3651,4;65535;26373,9;22722,5;0;0;0;
53;--;--;--;3654,6;65535;25944,4;22289,8;0;0;0;
54;--;--;--;3566,9;65535;24541,5;20974,6;0;0;0;
55;--;--;--;3723;65535;23085,8;19362,8;0;0;0;
56;--;--;--;3826,2;65535;21876,7;18050,5;0;0;0;
57;--;--;--;3713,5;65535;20460,6;16747,1;0;0;0;
58;--;--;--;3588,2;65535;19138,4;15550,2;0;0;0;
59;--;--;--;3800,2;65535;18332,1;14531,9;0;0;0;
60;--;--;--;3851;65535;17599;13748;0;0;0;
61;--;--;--;3994,7;65535;17250,1;13255,4;0;0;0;
62;--;--;--;3641,3;65535;16584,8;12943,5;0;0;0;
63;--;--;--;3608,4;65535;16231,9;12623,5;0;0;0;
64;--;--;--;3793,1;65535;15903,6;12110,5;0;0;0;
65;--;--;--;3580,4;65535;15262;11681,6;0;0;0;
66;--;--;--;3913,9;65535;15464,7;11550,8;0;0;0;
67;--;--;--;3589,9;65535;15262,4;11672,5;0;0;0;
68;--;--;--;3530,6;65535;15420,4;11889,8;0;0;0;
69;--;--;--;3708,6;65535;15698;11989,4;0;0;0;
70;--;--;--;4400,5;65535;16250,8;11850,3;0;0;0;
71;--;--;--;3516,6;65535;15162,1;11645,5;0;0;0;
72;--;--;--;3514,2;65535;15042;11527,8;0;0;0;
73;794,03;12593,93;148,42;3708,7;65535;15420,7;11712;0;0;0;
74;794,18;12591,53;150,81;3535,5;65535;15491,3;11955,8;0;0;0;
75;794,34;12589,14;153,2;3529,9;65535;15364,9;11835;0;0;0;
76;794,49;12586,75;155,59;3618,7;65535;14991,6;11372,9;0;0;0;
77;794,64;12584,36;157,98;4898,8;65535;15948,1;11049,3;0;0;0;
78;794,79;12581,97;160,37;3810,7;65535;14588,6;10777,9;0;0;0;
79;794,94;12579,58;162,76;3700,4;65535;14494,4;10794;0;0;0;
80;795,09;12577,2;165,15;3873;65535;14720,4;10847,4;0;0;0;
81;795,24;12574,81;167,53;3830,9;65535;14737,5;10906,6;0;0;0;
82;795,39;12572,43;169,92;3638,6;65535;14577,7;10939,1;0;0;0;
83;795,54;12570,04;172,3;3615,7;65535;14800;11184,3;0;0;0;
84;795,69;12567,66;174,68;3775,8;65535;15194,1;11418,3;0;0;0;
85;795,84;12565,28;177,06;3981,6;65535;15751;11769,4;0;0;0;
86;795,99;12562,9;179,44;4207;65535;16569,4;12362,4;0;0;0;
87;796,15;12560,52;181,82;3642;65535;16495,4;12853,4;0;0;0;
88;796,3;12558,14;184,2;3713,5;65535;17161,7;13448,2;0;0;0;
89;796,45;12555,76;186,58;3645,1;65535;17519,7;13874,6;0;0;0;
90;796,6;12553,39;188,96;3738,7;65535;17811,2;14072,5;0;0;0;
91;796,75;12551,01;191,33;3763,5;65535;17847;14083,5;0;0;0;
92;796,9;12548,64;193,71;3566,9;65535;17733,9;14167;0;0;0;
93;797,05;12546,26;196,08;3631,4;65535;17783,8;14152,4;0;0;0;
94;797,2;12543,89;198,45;3702,8;65535;17808,9;14106,1;0;0;0;
95;797,35;12541,52;200,82;3606,1;65535;17462,8;13856,7;0;0;0;
96;797,5;12539,15;203,19;3559,5;65535;17376,9;13817,4;0;0;0;
97;797,65;12536,78;205,56;3859,8;65535;17767,1;13907,3;0;0;0;
98;797,8;12534,41;207,93;3752,2;65535;17874,4;14122,2;0;0;0;
99;797,95;12532,05;210,3;3628,6;65535;18068,4;14439,8;0;0;0;
100;798,1;12529,68;212,66;3649,8;65535;18630,8;14981;0;0;0;
101;798,26;12527,32;215,03;3725,5;65535;19543,5;15818;0;0;0;
102;798,41;12524,95;217,39;3532,3;65535;20519,7;16987,4;0;0;0;
103;798,56;12522,59;219,75;4715;65535;23296,1;18581,1;0;0;0;
104;798,71;12520,23;222,12;3567,8;65535;24074,5;20506,7;0;0;0;
105;798,86;12517,87;224,48;3516,6;65535;26640,4;23123,8;0;0;0;
106;799,01;12515,51;226,84;3877,6;65535;30240;26362,4;0;0;0;
107;799,16;12513,15;229,2;3619,9;65535;34213,5;30593,6;0;0;0;
108;799,31;12510,79;231,55;3573,6;65535;40671,4;37097,8;0;0;0;
109;799,46;12508,43;233,91;3645,5;65535;47766,1;44120,6;0;0;0;
110;799,61;12506,08;236,27;3620,8;65535;59302;55681,2;0;0;0;
111;799,76;12503,72;238,62;3569,7;65535;65535;61965,3;0;0;0;
112;799,91;12501,37;240,98;3607;65535;65535;61928;0;0;0;
113;800,06;12499,01;243,33;3638,7;65535;65535;61896,3;0;0;0;
114;800,21;12496,66;245,68;3692,8;65535;65535;61842,2;0;0;0;
115;800,36;12494,31;248,03;3522,6;65535;65535;62012,4;0;0;0;
116;800,51;12491,96;250,38;3638,6;65535;65535;61896,4;0;0;0;
117;800,67;12489,61;252,73;3536;65535;65535;61999;0;0;0;
118;800,82;12487,26;255,08;3594,3;65535;65535;61940,7;0;0;0;
119;800,97;12484,92;257,43;3677,3;65535;65535;61857,7;0;0;0;
120;801,12;12482,57;259,77;3652,2;65535;54302,4;50650,2;0;0;0;
121;801,27;12480,23;262,12;3520,6;65535;42665,3;39144,7;0;0;0;
122;801,42;12477,88;264,46;3677,8;65535;36735,5;33057,7;0;0;0;
123;801,57;12475,54;266,8;3638,9;65535;34000,8;30361,9;0;0;0;
124;801,72;12473,2;269,14;3702,2;65535;33264,9;29562,7;0;0;0;
125;801,87;12470,86;271,48;3680,4;65535;34171,7;30491,3;0;0;0;
126;802,02;12468,52;273,82;3520,1;65535;36598,4;33078,3;0;0;0;
127;802,17;12466,18;276,16;3683,6;65535;39774,8;36091,2;0;0;0;
128;802,32;12463,84;278,5;3597,6;65535;41358,7;37761,1;0;0;0;
129;802,47;12461,51;280,84;3686,3;65535;40990,8;37304,5;0;0;0;
130;802,62;12459,17;283,17;4346,8;65535;39947,6;35600,8;0;0;0;
131;802,77;12456,84;285,51;3663,6;65535;36746,9;33083,3;0;0;0;
132;802,92;12454,5;287,84;3919,3;65535;33525,5;29606,2;0;0;0;
133;803,07;12452,17;290,17;3622,7;65535;29529,6;25906,9;0;0;0;
134;803,22;12449,84;292,51;4120,7;65535;27474,3;23353,6;0;0;0;
135;803,37;12447,51;294,84;3612,5;65535;25740,4;22127,9;0;0;0;
136;803,52;12445,18;297,17;3665,4;65535;25393,6;21728,2;0;0;0;
137;803,67;12442,85;299,5;3619,4;65535;25106,5;21487,1;0;0;0;
138;803,82;12440,52;301,82;3634;65535;25017,6;21383,6;0;0;0;
139;803,98;12438,19;304,15;3914,9;65535;25348,4;21433,5;0;0;0;
140;804,13;12435,87;306,48;3719,7;65535;24939,9;21220,2;0;0;0;
141;804,28;12433,54;308,8;3590,2;65535;24083,5;20493,3;0;0;0;
142;804,43;12431,22;311,12;3559;65535;22066,7;18507,7;0;0;0;
143;804,58;12428,9;313,45;3551,5;65535;20105,3;16553,8;0;0;0;
144;804,73;12426,58;315,77;3726,1;65535;19176,1;15450;0;0;0;
145;804,88;12424,25;318,09;3633,2;65535;18867,9;15234,7;0;0;0;
146;805,03;12421,93;320,41;3661,1;65535;19214,2;15553,1;0;0;0;
147;805,18;12419,62;322,73;3702,9;65535;20137,7;16434,8;0;0;0;
148;805,33;12417,3;325,05;3776,1;65535;21899,4;18123,3;0;0;0;
149;805,48;12414,98;327,36;3778,4;65535;24737;20958,6;0;0;0;
150;805,63;12412,67;329,68;3758,7;65535;29582,4;25823,7;0;0;0;
151;805,78;12410,35;331,99;3852,9;65535;36472,2;32619,3;0;0;0;
152;805,93;12408,04;334,31;3818,3;65535;45709,6;41891,3;0;0;0;
153;806,08;12405,72;336,62;3532,5;65535;55636,8;52104,3;0;0;0;
154;806,23;12403,41;338,93;3618,2;65535;62294,4;58676,2;0;0;0;
155;806,38;12401,1;341,24;3600,8;65535;59043,3;55442,5;0;0;0;
156;806,53;12398,79;343,55;3645,3;65535;49282,8;45637,5;0;0;0;
157;806,68;12396,48;345,86;3837,5;65535;41970,9;38133,4;0;0;0;
158;806,83;12394,18;348,17;3678;65535;36456;32778;0;0;0;
159;806,98;12391,87;350,47;3542,6;65535;31018,5;27475,9;0;0;0;
160;807,13;12389,56;352,78;3676,1;65535;25617,6;21941,5;0;0;0;
161;807,28;12387,26;355,09;3568,2;65535;21119,1;17550,9;0;0;0;
162;807,43;12384,95;357,39;3816,4;65535;18190,3;14373,9;0;0;0;
163;807,58;12382,65;359,69;3873,2;65535;16122,2;12249;0;0;0;
164;807,73;12380,35;361,99;3551,7;65535;14494,7;10943;0;0;0;
165;807,88;12378,05;364,29;3750,6;65535;13802,4;10051,8;0;0;0;
166;808,03;12375,75;366,59;3670,8;65535;13124,6;9453,8;0;0;0;
167;808,18;12373,45;368,89;3780,3;65535;12847,8;9067,5;0;0;0;
168;808,33;12371,15;371,19;3602,5;65535;12404,1;8801,6;0;0;0;
169;808,48;12368,86;373,49;3727,1;65535;12368,7;8641,6;0;0;0;
170;808,63;12366,56;375,78;3809,4;65535;12332,5;8523,1;0;0;0;
171;808,78;12364,26;378,08;3583,4;65535;11935,9;8352,5;0;0;0;
172;808,93;12361,97;380,37;3690,3;65535;11880,8;8190,5;0;0;0;
173;809,08;12359,68;382,67;3665,2;65535;11803;8137,8;0;0;0;
174;809,23;12357,39;384,96;3797,4;65535;11797;7999,6;0;0;0;
175;809,38;12355,09;387,25;3673;65535;11582,3;7909,3;0;0;0;
176;809,53;12352,8;389,54;3622,5;65535;11456;7833,5;0;0;0;
177;809,68;12350,51;391,83;3860,2;65535;11575,9;7715,7;0;0;0;
178;809,83;12348,23;394,12;3824,1;65535;11426,7;7602,6;0;0;0;
179;809,98;12345,94;396,4;3923,1;65535;11428;7504,9;0;0;0;
180;810,13;12343,65;398,69;3688;65535;11077,5;7389,5;0;0;0;
181;810,28;12341,37;400,98;3676,4;65535;10958,5;7282,1;0;0;0;
182;810,43;12339,08;403,26;3693,5;65535;10941,9;7248,4;0;0;0;
183;810,58;12336,8;405,54;3783,4;65535;10973,2;7189,8;0;0;0;
184;810,73;12334,52;407,83;6599,2;65535;13843,5;7244,3;0;0;0;
185;810,88;12332,24;410,11;3675,8;65535;10783;7107,2;0;0;0;
186;811,03;12329,96;412,39;3562,6;65535;10634,1;7071,5;0;0;0;
187;811,18;12327,68;414,67;3582;65535;10635,6;7053,6;0;0;0;
188;811,33;12325,4;416,94;3727,7;65535;10792,9;7065,2;0;0;0;
189;811,48;12323,12;419,22;3608,8;65535;10715,9;7107,1;0;0;0;
190;811,63;12320,85;421,5;3727,2;65535;10841,3;7114,1;0;0;0;
191;811,78;12318,57;423,77;3838,3;65535;10900;7061,7;0;0;0;
192;811,93;12316,3;426,05;3757,1;65535;10867,1;7110;0;0;0;
193;812,08;12314,02;428,32;3878,3;65535;10967,4;7089,1;0;0;0;
194;812,23;12311,75;430,59;3623,5;65535;10685;7061,5;0;0;0;
195;812,38;12309,48;432,87;3674,5;65535;10708,1;7033,6;0;0;0;
196;812,53;12307,21;435,14;3698,6;65535;10699,6;7001;0;0;0;
197;812,68;12304,94;437,41;3604,1;65535;10600,6;6996,5;0;0;0;
198;812,83;12302,67;439,67;3712,8;65535;10664,1;6951,3;0;0;0;
199;812,98;12300,4;441,94;3653,1;65535;10580,5;6927,4;0;0;0;
200;813,13;12298,13;444,21;3672,9;65535;10553,3;6880,4;0;0;0;
201;813,28;12295,87;446,47;3588,6;65535;10454,8;6866,2;0;0;0;
202;813,43;12293,6;448,74;3607,4;65535;10452,9;6845,5;0;0;0;
203;813,58;12291,34;451;4046,4;65535;10965,9;6919,5;0;0;0;
204;813,73;12289,08;453,27;3708;65535;10664,6;6956,6;0;0;0;
205;813,88;12286,82;455,53;3825,9;65535;10839;7013,1;0;0;0;
206;814,03;12284,55;457,79;3674,4;65535;10722,7;7048,3;0;0;0;
207;814,18;12282,29;460,05;3554,4;65535;10698,2;7143,8;0;0;0;
208;814,33;12280,04;462,31;3545,5;65535;10734,8;7189,3;0;0;0;
209;814,48;12277,78;464,57;3575,4;65535;10795,6;7220,2;0;0;0;
210;814,63;12275,52;466,82;3621;65535;10867,1;7246,1;0;0;0;
211;814,78;12273,26;469,08;3558,4;65535;10862,2;7303,8;0;0;0;
212;814,93;12271,01;471,33;3766,6;65535;11140,3;7373,7;0;0;0;
213;815,08;12268,75;473,59;3601,5;65535;10921,3;7319,8;0;0;0;
214;815,23;12266,5;475,84;3714,7;65535;11015,4;7300,7;0;0;0;
215;815,38;12264,25;478,09;3615;65535;10883,3;7268,3;0;0;0;
216;815,53;12262;480,35;3731,2;65535;11026,1;7294,9;0;0;0;
217;815,68;12259,75;482,6;3783,9;65535;11091,6;7307,7;0;0;0;
218;815,83;12257,5;484,85;3843,9;65535;11207,7;7363,8;0;0;0;
219;815,98;12255,25;487,09;3715,4;65535;11114,8;7399,4;0;0;0;
220;816,13;12253;489,34;3622,3;65535;10984,9;7362,6;0;0;0;
221;816,28;12250,76;491,59;3644,9;65535;10968,2;7323,3;0;0;0;
222;816,43;12248,51;493,83;3603;65535;10970,3;7367,3;0;0;0;
223;816,58;12246,27;496,08;3683,5;65535;11029,3;7345,8;0;0;0;
224;816,73;12244,02;498,32;3668,3;65535;10962,6;7294,3;0;0;0;
225;816,87;12241,78;500,56;3564,3;65535;10856,3;7292;0;0;0;
226;817,02;12239,54;502,81;3761;65535;10996,8;7235,8;0;0;0;
227;817,17;12237,3;505,05;3669,7;65535;10886,9;7217,2;0;0;0;
228;817,32;12235,06;507,29;3753,4;65535;11019,6;7266,2;0;0;0;
229;817,47;12232,82;509,53;3729;65535;10903;7174;0;0;0;
230;817,62;12230,58;511,76;3669,9;65535;10880,6;7210,7;0;0;0;
231;817,77;12228,34;514;3700,6;65535;10885,6;7185;0;0;0;
232;817,92;12226,11;516,24;3751,2;65535;10894,1;7142,9;0;0;0;
233;818,07;12223,87;518,47;3865,6;65535;11083,9;7218,3;0;0;0;
234;818,22;12221,64;520,71;3576,2;65535;10743,9;7167,7;0;0;0;
235;818,37;12219,4;522,94;4224,4;65535;11408,4;7184;0;0;0;
236;818,52;12217,17;525,17;3574,1;65535;10706,6;7132,5;0;0;0;
237;818,67;12214,94;527,4;3697,5;65535;10911,5;7214;0;0;0;
238;818,82;12212,71;529,63;3562,5;65535;10775,6;7213,1;0;0;0;
239;818,97;12210,48;531,86;3889,1;65535;11081;7191,9;0;0;0;
240;819,12;12208,25;534,09;3751,7;65535;10871,5;7119,8;0;0;0;
241;819,27;12206,02;536,32;3703,3;65535;10853,1;7149,8;0;0;0;
242;819,42;12203,8;538,55;3772;65535;10926,6;7154,6;0;0;0;
243;819,57;12201,57;540,77;3806,7;65535;10979,8;7173,1;0;0;0;
244;819,72;12199,35;543;3744,3;65535;10965,5;7221,2;0;0;0;
245;819,87;12197,12;545,22;3926,1;65535;11158,1;7232;0;0;0;
246;820,01;12194,9;547,44;3805,5;65535;11006,2;7200,7;0;0;0;
247;820,16;12192,68;549,66;3650,5;65535;10865,5;7215;0;0;0;
248;820,31;12190,46;551,89;3574,1;65535;10744,6;7170,5;0;0;0;
249;820,46;12188,24;554,11;3628;65535;10755,5;7127,5;0;0;0;
250;820,61;12186,02;556,32;3730,4;65535;10908;7177,6;0;0;0;
251;820,76;12183,8;558,54;3656,4;65535;10862,6;7206,2;0;0;0;
252;820,91;12181,58;560,76;3795,3;65535;11002,7;7207,4;0;0;0;
253;821,06;12179,37;562,98;3689,1;65535;10878;7188,9;0;0;0;
254;821,21;12177,15;565,19;3667,6;65535;10870,5;7202,9;0;0;0;
255;821,36;12174,94;567,41;3686,8;65535;10844,5;7157,7;0;0;0;
256;821,51;12172,72;569,62;3695,8;65535;10864,8;7169;0;0;0;
257;821,66;12170,51;571,83;3589,5;65535;10737,8;7148,3;0;0;0;
258;821,81;12168,3;574,04;3553,1;65535;10691,7;7138,6;0;0;0;
259;821,96;12166,09;576,25;3683,4;65535;10787;7103,6;0;0;0;
260;822,11;12163,88;578,46;3868,8;65535;10991,8;7123;0;0;0;
261;822,26;12161,67;580,67;3709;65535;10843,1;7134,1;0;0;0;
262;822,4;12159,46;582,88;4146,2;65535;11303,9;7157,7;0;0;0;
263;822,55;12157,26;585,09;4032,9;65535;11210,2;7177,3;0;0;0;
264;822,7;12155,05;587,29;3784,6;65535;10928,6;7144;0;0;0;
265;822,85;12152,85;589,5;3837,7;65535;11054,8;7217,1;0;0;0;
266;823;12150,64;591,7;3518,8;65535;10742,5;7223,7;0;0;0;
267;823,15;12148,44;593,9;3565,2;65535;10778,6;7213,4;0;0;0;
268;823,3;12146,24;596,11;3588,1;65535;10796,5;7208,4;0;0;0;
269;823,45;12144,04;598,31;3714,5;65535;10952,8;7238,3;0;0;0;
270;823,6;12141,83;600,51;3555,2;65535;10796,8;7241,6;0;0;0;
271;823,75;12139,64;602,71;3647,7;65535;10949,4;7301,7;0;0;0;
272;823,9;12137,44;604,91;3631,8;65535;10928,2;7296,4;0;0;0;
273;824,05;12135,24;607,1;3672,8;65535;11048,1;7375,3;0;0;0;
274;824,2;12133,04;609,3;3691,8;65535;11033,1;7341,3;0;0;0;
275;824,34;12130,85;611,5;3712,8;65535;11108,5;7395,7;0;0;0;
276;824,49;12128,65;613,69;3550,3;65535;10924,4;7374,1;0;0;0;
277;824,64;12126,46;615,88;3760,3;65535;11177,9;7417,6;0;0;0;
278;824,79;12124,27;618,08;3570,7;65535;11051,5;7480,8;0;0;0;
279;824,94;12122,07;620,27;3655,5;65535;11129,1;7473,6;0;0;0;
280;825,09;12119,88;622,46;3712,6;65535;11275,4;7562,8;0;0;0;
281;825,24;12117,69;624,65;3673,8;65535;11230,5;7556,7;0;0;0;
282;825,39;12115,5;626,84;3719,8;65535;11248,6;7528,8;0;0;0;
283;825,54;12113,32;629,03;3689,4;65535;11253,6;7564,2;0;0;0;
284;825,69;12111,13;631,22;3686,5;65535;11304,6;7618,1;0;0;0;
285;825,84;12108,94;633,4;3669;65535;11285,2;7616,2;0;0;0;
286;825,99;12106,76;635,59;3711,6;65535;11350,2;7638,6;0;0;0;
287;826,13;12104,57;637,77;3574,3;65535;11188,3;7614;0;0;0;
288;826,28;12102,39;639,96;3524,1;65535;11175,4;7651,3;0;0;0;
289;826,43;12100,2;642,14;3531,8;65535;11306,4;7774,6;0;0;0;
290;826,58;12098,02;644,32;3619,9;65535;11380,4;7760,5;0;0;0;
291;826,73;12095,84;646,5;3636,5;65535;11280,5;7644;0;0;0;
292;826,88;12093,66;648,68;3721;65535;11375,2;7654,2;0;0;0;
293;827,03;12091,48;650,86;3558,9;65535;11263,1;7704,2;0;0;0;
294;827,18;12089,3;653,04;3684,9;65535;11425,8;7740,9;0;0;0;
295;827,33;12087,13;655,22;3748,3;65535;11466,7;7718,4;0;0;0;
296;827,48;12084,95;657,39;3742,9;65535;11480,9;7738;0;0;0;
297;827,62;12082,78;659,57;3531,8;65535;11333,5;7801,7;0;0;0;
298;827,77;12080,6;661,74;3594,1;65535;11340;7745,9;0;0;0;
299;827,92;12078,43;663,92;4632;65535;12385,3;7753,3;0;0;0;
300;828,07;12076,26;666,09;3665,5;65535;11429,5;7764;0;0;0;
301;828,22;12074,08;668,26;3627,9;65535;11404,8;7776,9;0;0;0;
302;828,37;12071,91;670,43;3858,7;65535;11601,4;7742,7;0;0;0;
303;828,52;12069,74;672,6;3534,9;65535;11271;7736,1;0;0;0;
304;828,67;12067,57;674,77;3574,8;65535;11282,5;7707,7;0;0;0;
305;828,82;12065,41;676,94;3823,1;65535;11527,9;7704,8;0;0;0;
306;828,96;12063,24;679,1;3718,5;65535;11365,8;7647,3;0;0;0;
307;829,11;12061,07;681,27;3601,5;65535;11221,9;7620,4;0;0;0;
308;829,26;12058,91;683,44;3654,8;65535;11222,2;7567,4;0;0;0;
309;829,41;12056,74;685,6;3596,6;65535;11162;7565,4;0;0;0;
310;829,56;12054,58;687,76;3699,9;65535;11260,8;7560,9;0;0;0;
311;829,71;12052,42;689,93;3724,7;65535;11248;7523,3;0;0;0;
312;829,86;12050,26;692,09;4099,3;65535;11610,1;7510,8;0;0;0;
313;830,01;12048,09;694,25;3714,3;65535;11161,1;7446,8;0;0;0;
314;830,16;12045,93;696,41;3731,5;65535;11143,3;7411,8;0;0;0;
315;830,3;12043,78;698,57;3594,6;65535;10990,8;7396,2;0;0;0;
316;830,45;12041,62;700,73;3701,3;65535;11097,8;7396,5;0;0;0;
317;830,6;12039,46;702,88;3597,3;65535;11003,1;7405,8;0;0;0;
318;830,75;12037,3;705,04;3586,8;65535;10925,3;7338,5;0;0;0;
319;830,9;12035,15;707,19;3715,1;65535;11143,8;7428,7;0;0;0;
320;831,05;12032,99;709,35;3719,7;65535;11221;7501,3;0;0;0;
321;831,2;12030,84;711,5;3639,3;65535;11058,4;7419,1;0;0;0;
322;831,35;12028,69;713,65;3691,8;65535;10962,5;7270,7;0;0;0;
323;831,49;12026,54;715,81;3933,4;65535;11188,8;7255,4;0;0;0;
324;831,64;12024,39;717,96;3742,1;65535;10908,5;7166,4;0;0;0;
325;831,79;12022,24;720,11;3763,9;65535;10954,2;7190,3;0;0;0;
326;831,94;12020,09;722,26;3870,9;65535;11092,3;7221,4;0;0;0;
327;832,09;12017,94;724,4;3589,4;65535;10769,2;7179,8;0;0;0;
328;832,24;12015,79;726,55;3704,9;65535;10949,2;7244,3;0;0;0;
329;832,39;12013,65;728,7;3685,5;65535;10885,6;7200,1;0;0;0;
330;832,54;12011,5;730,84;3570,2;65535;10741,7;7171,5;0;0;0;
331;832,68;12009,36;732,99;3685,5;65535;10912,5;7227;0;0;0;
332;832,83;12007,21;735,13;3698,7;65535;10945,6;7246,9;0;0;0;
333;832,98;12005,07;737,27;3980,7;65535;11195,9;7215,2;0;0;0;
334;833,13;12002,93;739,42;3735,8;65535;11017,1;7281,3;0;0;0;
335;833,28;12000,79;741,56;3626,7;65535;10855;7228,3;0;0;0;
336;833,43;11998,65;743,7;3934,6;65535;11212,3;7277,7;0;0;0;
337;833,58;11996,51;745,84;3699,7;65535;10927,2;7227,5;0;0;0;
338;833,72;11994,37;747,97;3728,9;65535;10966,8;7237,9;0;0;0;
339;833,87;11992,23;750,11;4178,4;65535;11395,6;7217,2;0;0;0;
340;834,02;11990,1;752,25;4471,9;65535;11734,7;7262,8;0;0;0;
341;834,17;11987,96;754,38;3528,5;65535;10768,9;7240,4;0;0;0;
342;834,32;11985,83;756,52;3736,2;65535;11008,7;7272,5;0;0;0;
343;834,47;11983,69;758,65;3670,5;65535;10946,6;7276,1;0;0;0;
344;834,62;11981,56;760,78;3708,1;65535;10983,7;7275,6;0;0;0;
345;834,76;11979,43;762,92;3691,4;65535;11017,7;7326,3;0;0;0;
346;834,91;11977,3;765,05;3910,5;65535;11327,8;7417,3;0;0;0;
347;835,06;11975,17;767,18;3778,5;65535;11312,4;7533,9;0;0;0;
348;835,21;11973,04;769,31;3619,7;65535;11118,8;7499,1;0;0;0;
349;835,36;11970,91;771,43;3542,4;65535;11110,6;7568,2;0;0;0;
350;835,51;11968,78;773,56;3689,2;65535;11334,5;7645,3;0;0;0;
351;835,66;11966,66;775,69;3706,1;65535;11435,4;7729,3;0;0;0;
352;835,8;11964,53;777,81;3673,4;65535;11462,4;7789;0;0;0;
353;835,95;11962,4;779,94;3585,9;65535;11466,4;7880,5;0;0;0;
354;836,1;11960,28;782,06;3688,2;65535;11576,9;7888,7;0;0;0;
355;836,25;11958,16;784,19;3634,1;65535;11593,3;7959,2;0;0;0;
356;836,4;11956,04;786,31;3594,5;65535;11561,2;7966,7;0;0;0;
357;836,55;11953,91;788,43;3704,8;65535;11727,5;8022,7;0;0;0;
358;836,69;11951,79;790,55;3732,8;65535;11717,9;7985,1;0;0;0;
359;836,84;11949,68;792,67;3651,4;65535;11699,6;8048,2;0;0;0;
360;836,99;11947,56;794,79;3665,8;65535;11691;8025,2;0;0;0;
361;837,14;11945,44;796,9;3615,4;65535;11632,6;8017,2;0;0;0;
362;837,29;11943,32;799,02;3695,1;65535;11753,3;8058,2;0;0;0;
363;837,44;11941,21;801,14;3650,4;65535;11742,2;8091,8;0;0;0;
364;837,58;11939,09;803,25;3821,4;65535;11851,3;8029,9;0;0;0;
