Pixel;Wavelength;Wavenumber;Raman Shift;Dark;Reference;Raw data #1;Dark Subtracted #1;%TR #1;Absorbance #1;Irradiance (W/cm^2/nm) #1;
37;--;--;--;3559;65535;6873;3314;0;0;0;
38;--;--;--;3548,5;65535;6932,6;3384,1;0;0;0;
39;--;--;--;3540,7;65535;6961,6;3420,9;0;0;0;
40;--;--;--;3633,7;65535;7077,1;3443,4;0;0;0;
41;--;--;--;3714,3;65535;7192,4;3478,1;0;0;0;
42;--;--;--;3631,8;65535;7168,9;3537,1;0;0;0;
43;--;--;--;3950,9;65535;7504,9;3554;0;0;0;
44;--;--;--;3667,9;65535;7267,1;3599,2;0;0;0;
45;--;--;--;3610,2;65535;7244,7;3634,5;0;0;0;
46;--;--;--;3752,3;65535;7390,8;3638,5;0;0;0;
47;--;--;--;3859,7;65535;7487,3;3627,6;0;0;0;
48;--;--;--;3747,4;65535;7420,6;3673,2;0;0;0;
49;--;--;--;3712,5;65535;7362,7;3650,2;0;0;0;
50;--;--;--;3689,3;65535;7350,2;3660,9;0;0;0;
51;--;--;--;3835,2;65535;7466,8;3631,6;0;0;0;
52;--;--;--;3667,1;65535;7309,1;3642;0;0;0;
53;--;--;--;3669,1;65535;7342,8;3673,7;0;0;0;
54;--;--;--;3577,6;65535;7279,3;3701,7;0;0;0;
55;--;--;--;3735,1;65535;7391;3655,9;0;0;0;
56;--;--;--;3836,6;65535;7492,9;3656,3;0;0;0;
57;--;--;--;3726,5;65535;7388,4;3661,9;0;0;0;
58;--;--;--;3606,5;65535;7227,4;3620,9;0;0;0;
59;--;--;--;3817,8;65535;7417,7;3599,9;0;0;0;
60;--;--;--;3880,5;65535;7453,7;3573,2;0;0;0;
61;--;--;--;4017,4;65535;7608,5;3591,1;0;0;0;
62;--;--;--;3662,7;65535;7242;3579,3;0;0;0;
63;--;--;--;3637,9;65535;7206,7;3568,8;0;0;0;
64;--;--;--;3794,6;65535;7365,2;3570,6;0;0;0;
65;--;--;--;3598,9;65535;7160,1;3561,2;0;0;0;
66;--;--;--;3931,4;65535;7512,3;3580,9;0;0;0;
67;--;--;--;3607,5;65535;7204,4;3596,9;0;0;0;
68;--;--;--;3552,1;65535;7119,1;3567;0;0;0;
69;--;--;--;3724,3;65535;7305,3;3581;0;0;0;
70;--;--;--;4428;65535;8003,2;3575,2;0;0;0;
71;--;--;--;3542;65535;7146;3604;0;0;0;
72;--;--;--;3543,1;65535;7166,6;3623,5;0;0;0;
73;794,03;12593,93;148,42;3723,1;65535;7353,3;3630,2;0;0;0;
74;794,18;12591,53;150,81;3546,4;65535;7192,9;3646,5;0;0;0;
75;794,34;12589,14;153,2;3550,5;65535;7156,3;3605,8;0;0;0;
76;794,49;12586,75;155,59;3652,2;65535;7256,3;3604,1;0;0;0;
77;794,64;12584,36;157,98;4943,2;65535;8511,5;3568,3;0;0;0;
78;794,79;12581,97;160,37;3832,7;65535;7376,3;3543,6;0;0;0;
79;794,94;12579,58;162,76;3749,7;65535;7265,4;3515,7;0;0;0;
80;795,09;12577,2;165,15;3881,9;65535;7415,8;3533,9;0;0;0;
81;795,24;12574,81;167,53;3849,1;65535;7394,2;3545,1;0;0;0;
82;795,39;12572,43;169,92;3671,9;65535;7167,2;3495,3;0;0;0;
83;795,54;12570,04;172,3;3649,2;65535;7140,6;3491,4;0;0;0;
84;795,69;12567,66;174,68;3797,3;65535;7279,5;3482,2;0;0;0;
85;795,84;12565,28;177,06;3993,9;65535;7471,6;3477,7;0;0;0;
86;795,99;12562,9;179,44;4268,2;65535;7716;3447,8;0;0;0;
87;796,15;12560,52;181,82;3665,2;65535;7099,1;3433,9;0;0;0;
88;796,3;12558,14;184,2;3759,5;65535;7165,9;3406,4;0;0;0;
89;796,45;12555,76;186,58;3691,7;65535;7075;3383,3;0;0;0;
90;796,6;12553,39;188,96;3764,2;65535;7172,7;3408,5;0;0;0;
91;796,75;12551,01;191,33;3794,2;65535;7188,3;3394,1;0;0;0;
92;796,9;12548,64;193,71;3601,4;65535;7036;3434,6;0;0;0;
93;797,05;12546,26;196,08;3635,9;65535;7068,1;3432,2;0;0;0;
94;797,2;12543,89;198,45;3723,7;65535;7159,3;3435,6;0;0;0;
95;797,35;12541,52;200,82;3624,5;65535;7082,2;3457,7;0;0;0;
96;797,5;12539,15;203,19;3582;65535;7044,2;3462,2;0;0;0;
97;797,65;12536,78;205,56;3889;65535;7338,3;3449,3;0;0;0;
98;797,8;12534,41;207,93;3782,8;65535;7248,9;3466,1;0;0;0;
99;797,95;12532,05;210,3;3653,9;65535;7144,4;3490,5;0;0;0;
100;798,1;12529,68;212,66;3660,6;65535;7193,1;3532,5;0;0;0;
101;798,26;12527,32;215,03;3745,9;65535;7299,4;3553,5;0;0;0;
102;798,41;12524,95;217,39;3542,6;65535;7107,4;3564,8;0;0;0;
103;798,56;12522,59;219,75;4747,6;65535;8341,8;3594,2;0;0;0;
104;798,71;12520,23;222,12;3594,3;65535;7199,7;3605,4;0;0;0;
105;798,86;12517,87;224,48;3548,3;65535;7146,9;3598,6;0;0;0;
106;799,01;12515,51;226,84;3897,4;65535;7509,2;3611,8;0;0;0;
107;799,16;12513,15;229,2;3641,5;65535;7258,1;3616,6;0;0;0;
108;799,31;12510,79;231,55;3590,4;65535;7202,2;3611,8;0;0;0;
109;799,46;12508,43;233,91;3657,7;65535;7275,7;3618;0;0;0;
110;799,61;12506,08;236,27;3640,2;65535;7261,5;3621,3;0;0;0;
111;799,76;12503,72;238,62;3597,4;65535;7216;3618,6;0;0;0;
112;799,91;12501,37;240,98;3632,2;65535;7239,8;3607,6;0;0;0;
113;800,06;12499,01;243,33;3653,5;65535;7239,6;3586,1;0;0;0;
114;800,21;12496,66;245,68;3702,8;65535;7292,3;3589,5;0;0;0;
115;800,36;12494,31;248,03;3544,6;65535;7122,8;3578,2;0;0;0;
116;800,51;12491,96;250,38;3659,8;65535;7234,7;3574,9;0;0;0;
117;800,67;12489,61;252,73;3558,9;65535;7113,1;3554,2;0;0;0;
118;800,82;12487,26;255,08;3602,4;65535;7169,7;3567,3;0;0;0;
119;800,97;12484,92;257,43;3699,7;65535;7269,8;3570,1;0;0;0;
120;801,12;12482,57;259,77;3664,1;65535;7266,8;3602,7;0;0;0;
121;801,27;12480,23;262,12;3546,9;65535;7179,5;3632,6;0;0;0;
122;801,42;12477,88;264,46;3697,7;65535;7335,3;3637,6;0;0;0;
123;801,57;12475,54;266,8;3645,3;65535;7360,9;3715,6;0;0;0;
124;801,72;12473,2;269,14;3732;65535;7485,7;3753,7;0;0;0;
125;801,87;12470,86;271,48;3689,8;65535;7494,6;3804,8;0;0;0;
126;802,02;12468,52;273,82;3534,9;65535;7386,4;3851,5;0;0;0;
127;802,17;12466,18;276,16;3715,3;65535;7602,5;3887,2;0;0;0;
128;802,32;12463,84;278,5;3618,2;65535;7442,9;3824,7;0;0;0;
129;802,47;12461,51;280,84;3707,7;65535;7488,8;3781,1;0;0;0;
130;802,62;12459,17;283,17;4366,4;65535;8121,1;3754,7;0;0;0;
131;802,77;12456,84;285,51;3686,8;65535;7417,2;3730,4;0;0;0;
132;802,92;12454,5;287,84;3966,9;65535;7660,1;3693,2;0;0;0;
133;803,07;12452,17;290,17;3653,2;65535;7332,7;3679,5;0;0;0;
134;803,22;12449,84;292,51;4144,9;65535;7809,7;3664,8;0;0;0;
135;803,37;12447,51;294,84;3628,5;65535;7307,4;3678,9;0;0;0;
136;803,52;12445,18;297,17;3673,6;65535;7344,3;3670,7;0;0;0;
137;803,67;12442,85;299,5;3628,7;65535;7275,3;3646,6;0;0;0;
138;803,82;12440,52;301,82;3661,4;65535;7304,7;3643,3;0;0;0;
139;803,98;12438,19;304,15;3940,8;65535;7597,7;3656,9;0;0;0;
140;804,13;12435,87;306,48;3728;65535;7403,3;3675,3;0;0;0;
141;804,28;12433,54;308,8;3618,4;65535;7245,6;3627,2;0;0;0;
142;804,43;12431,22;311,12;3584,4;65535;7211,8;3627,4;0;0;0;
143;804,58;12428,9;313,45;3570,2;65535;7219,7;3649,5;0;0;0;
144;804,73;12426,58;315,77;3758,9;65535;7374,1;3615,2;0;0;0;
145;804,88;12424,25;318,09;3659,5;65535;7292,5;3633;0;0;0;
146;805,03;12421,93;320,41;3665,6;65535;7316,7;3651,1;0;0;0;
147;805,18;12419,62;322,73;3706,4;65535;7358,8;3652,4;0;0;0;
148;805,33;12417,3;325,05;3795,2;65535;7442,3;3647,1;0;0;0;
149;805,48;12414,98;327,36;3784,3;65535;7474,7;3690,4;0;0;0;
150;805,63;12412,67;329,68;3773,7;65535;7441,6;3667,9;0;0;0;
151;805,78;12410,35;331,99;3836,1;65535;7518;3681,9;0;0;0;
152;805,93;12408,04;334,31;3837;65535;7486,7;3649,7;0;0;0;
153;806,08;12405,72;336,62;3567,4;65535;7224,8;3657,4;0;0;0;
154;806,23;12403,41;338,93;3644,9;65535;7301,2;3656,3;0;0;0;
155;806,38;12401,1;341,24;3629,2;65535;7275,5;3646,3;0;0;0;
156;806,53;12398,79;343,55;3667,5;65535;7298,6;3631,1;0;0;0;
157;806,68;12396,48;345,86;3849,5;65535;7499,2;3649,7;0;0;0;
158;806,83;12394,18;348,17;3707,7;65535;7376,7;3669;0;0;0;
159;806,98;12391,87;350,47;3562,3;65535;7219,6;3657,3;0;0;0;
160;807,13;12389,56;352,78;3690,3;65535;7357,1;3666,8;0;0;0;
161;807,28;12387,26;355,09;3588,6;65535;7258,9;3670,3;0;0;0;
162;807,43;12384,95;357,39;3845,2;65535;7527,8;3682,6;0;0;0;
163;807,58;12382,65;359,69;3880,2;65535;7520,2;3640;0;0;0;
164;807,73;12380,35;361,99;3583,2;65535;7222,6;3639,4;0;0;0;
165;807,88;12378,05;364,29;3783,2;65535;7419,1;3635,9;0;0;0;
166;808,03;12375,75;366,59;3688;65535;7312,1;3624,1;0;0;0;
167;808,18;12373,45;368,89;3826,5;65535;7399,1;3572,6;0;0;0;
168;808,33;12371,15;371,19;3604;65535;7189;3585;0;0;0;
169;808,48;12368,86;373,49;3786;65535;7358,3;3572,3;0;0;0;
170;808,63;12366,56;375,78;3834,5;65535;7450,4;3615,9;0;0;0;
171;808,78;12364,26;378,08;3604,4;65535;7223;3618,6;0;0;0;
172;808,93;12361,97;380,37;3705;65535;7281,2;3576,2;0;0;0;
173;809,08;12359,68;382,67;3690,8;65535;7248,1;3557,3;0;0;0;
174;809,23;12357,39;384,96;3818,4;65535;7360,3;3541,9;0;0;0;
175;809,38;12355,09;387,25;3695,6;65535;7222,3;3526,7;0;0;0;
176;809,53;12352,8;389,54;3643,2;65535;7158,8;3515,6;0;0;0;
177;809,68;12350,51;391,83;3895,3;65535;7394,5;3499,2;0;0;0;
178;809,83;12348,23;394,12;3846,8;65535;7312,9;3466,1;0;0;0;
179;809,98;12345,94;396,4;3961,7;65535;7420,6;3458,9;0;0;0;
180;810,13;12343,65;398,69;3708,5;65535;7217,1;3508,6;0;0;0;
181;810,28;12341,37;400,98;3710;65535;7199,4;3489,4;0;0;0;
182;810,43;12339,08;403,26;3718,8;65535;7210,1;3491,3;0;0;0;
183;810,58;12336,8;405,54;3808,2;65535;7329,2;3521;0;0;0;
184;810,73;12334,52;407,83;6686,2;65535;10182,4;3496,2;0;0;0;
185;810,88;12332,24;410,11;3696,2;65535;7203,3;3507,1;0;0;0;
186;811,03;12329,96;412,39;3592,2;65535;7118;3525,8;0;0;0;
187;811,18;12327,68;414,67;3608,9;65535;7147,1;3538,2;0;0;0;
188;811,33;12325,4;416,94;3763,5;65535;7344,8;3581,3;0;0;0;
189;811,48;12323,12;419,22;3629,1;65535;7248,9;3619,8;0;0;0;
190;811,63;12320,85;421,5;3739,9;65535;7319,4;3579,5;0;0;0;
191;811,78;12318,57;423,77;3854,7;65535;7436,2;3581,5;0;0;0;
192;811,93;12316,3;426,05;3779,6;65535;7355,8;3576,2;0;0;0;
193;812,08;12314,02;428,32;3909,7;65535;7500,6;3590,9;0;0;0;
194;812,23;12311,75;430,59;3658,9;65535;7245;3586,1;0;0;0;
195;812,38;12309,48;432,87;3694,8;65535;7284,3;3589,5;0;0;0;
196;812,53;12307,21;435,14;3737,7;65535;7311,1;3573,4;0;0;0;
197;812,68;12304,94;437,41;3638,7;65535;7222,8;3584,1;0;0;0;
198;812,83;12302,67;439,67;3739;65535;7328,4;3589,4;0;0;0;
199;812,98;12300,4;441,94;3682;65535;7265,4;3583,4;0;0;0;
200;813,13;12298,13;444,21;3691,5;65535;7301,8;3610,3;0;0;0;
201;813,28;12295,87;446,47;3614,2;65535;7207;3592,8;0;0;0;
202;813,43;12293,6;448,74;3623,9;65535;7204,9;3581;0;0;0;
203;813,58;12291,34;451;4078,3;65535;7643,3;3565;0;0;0;
204;813,73;12289,08;453,27;3732,6;65535;7338,9;3606,3;0;0;0;
205;813,88;12286,82;455,53;3866,2;65535;7538;3671,8;0;0;0;
206;814,03;12284,55;457,79;3687,4;65535;7406,5;3719,1;0;0;0;
207;814,18;12282,29;460,05;3578,5;65535;7310,5;3732;0;0;0;
208;814,33;12280,04;462,31;3568,2;65535;7339,1;3770,9;0;0;0;
209;814,48;12277,78;464,57;3614,3;65535;7397,1;3782,8;0;0;0;
210;814,63;12275,52;466,82;3620,6;65535;7425,5;3804,9;0;0;0;
211;814,78;12273,26;469,08;3583,4;65535;7375,8;3792,4;0;0;0;
212;814,93;12271,01;471,33;3798,1;65535;7621,8;3823,7;0;0;0;
213;815,08;12268,75;473,59;3604,2;65535;7414,8;3810,6;0;0;0;
214;815,23;12266,5;475,84;3742,9;65535;7532,7;3789,8;0;0;0;
215;815,38;12264,25;478,09;3631,8;65535;7403,4;3771,6;0;0;0;
216;815,53;12262;480,35;3756,6;65535;7575,9;3819,3;0;0;0;
217;815,68;12259,75;482,6;3801,3;65535;7599,4;3798,1;0;0;0;
218;815,83;12257,5;484,85;3868,6;65535;7670,7;3802,1;0;0;0;
219;815,98;12255,25;487,09;3746,5;65535;7568;3821,5;0;0;0;
220;816,13;12253;489,34;3651,9;65535;7485,3;3833,4;0;0;0;
221;816,28;12250,76;491,59;3670,6;65535;7477,5;3806,9;0;0;0;
222;816,43;12248,51;493,83;3637;65535;7445,6;3808,6;0;0;0;
223;816,58;12246,27;496,08;3709,5;65535;7510,1;3800,6;0;0;0;
224;816,73;12244,02;498,32;3698,8;65535;7443,7;3744,9;0;0;0;
225;816,87;12241,78;500,56;3587,1;65535;7361,1;3774;0;0;0;
226;817,02;12239,54;502,81;3792,2;65535;7525,7;3733,5;0;0;0;
227;817,17;12237,3;505,05;3701;65535;7445,4;3744,4;0;0;0;
228;817,32;12235,06;507,29;3770,5;65535;7537,9;3767,4;0;0;0;
229;817,47;12232,82;509,53;3760;65535;7495,9;3735,9;0;0;0;
230;817,62;12230,58;511,76;3681,2;65535;7409,8;3728,6;0;0;0;
231;817,77;12228,34;514;3716,1;65535;7421,9;3705,8;0;0;0;
232;817,92;12226,11;516,24;3771;65535;7443,7;3672,7;0;0;0;
233;818,07;12223,87;518,47;3894,9;65535;7611,6;3716,7;0;0;0;
234;818,22;12221,64;520,71;3599,7;65535;7276,2;3676,5;0;0;0;
235;818,37;12219,4;522,94;4255,2;65535;7374,9;3119,7;0;0;0;
236;818,52;12217,17;525,17;3604,5;65535;7248,5;3644;0;0;0;
237;818,67;12214,94;527,4;3723,3;65535;7403,8;3680,5;0;0;0;
238;818,82;12212,71;529,63;3596;65535;7288,3;3692,3;0;0;0;
239;818,97;12210,48;531,86;3913,9;65535;7576;3662,1;0;0;0;
240;819,12;12208,25;534,09;3780,1;65535;7415,6;3635,5;0;0;0;
241;819,27;12206,02;536,32;3734,1;65535;7371,8;3637,7;0;0;0;
242;819,42;12203,8;538,55;3787,8;65535;7438,2;3650,4;0;0;0;
243;819,57;12201,57;540,77;3838,6;65535;7505,8;3667,2;0;0;0;
244;819,72;12199,35;543;3765,2;65535;7440;3674,8;0;0;0;
245;819,87;12197,12;545,22;3958,9;65535;7595,9;3637;0;0;0;
246;820,01;12194,9;547,44;3828,7;65535;7455,2;3626,5;0;0;0;
247;820,16;12192,68;549,66;3678,2;65535;7328,5;3650,3;0;0;0;
248;820,31;12190,46;551,89;3602,4;65535;7225,5;3623,1;0;0;0;
249;820,46;12188,24;554,11;3642,4;65535;7238,6;3596,2;0;0;0;
250;820,61;12186,02;556,32;3757,2;65535;7408,2;3651;0;0;0;
251;820,76;12183,8;558,54;3685,6;65535;7286,6;3601;0;0;0;
252;820,91;12181,58;560,76;3833,5;65535;7477,7;3644,2;0;0;0;
253;821,06;12179,37;562,98;3704,4;65535;7353,2;3648,8;0;0;0;
254;821,21;12177,15;565,19;3697,3;65535;7328,3;3631;0;0;0;
255;821,36;12174,94;567,41;3698,4;65535;7331,8;3633,4;0;0;0;
256;821,51;12172,72;569,62;3718,8;65535;7346,5;3627,7;0;0;0;
257;821,66;12170,51;571,83;3607,5;65535;7195,7;3588,2;0;0;0;
258;821,81;12168,3;574,04;3572,6;65535;7152,5;3579,9;0;0;0;
259;821,96;12166,09;576,25;3706,2;65535;7268,5;3562,3;0;0;0;
260;822,11;12163,88;578,46;3910,6;65535;7465,4;3554,8;0;0;0;
261;822,26;12161,67;580,67;3760,4;65535;7313;3552,6;0;0;0;
262;822,4;12159,46;582,88;4193,1;65535;7758,6;3565,5;0;0;0;
263;822,55;12157,26;585,09;4077,7;65535;7617,6;3539,9;0;0;0;
264;822,7;12155,05;587,29;3826,1;65535;7390;3563,9;0;0;0;
265;822,85;12152,85;589,5;3868,5;65535;7447,7;3579,2;0;0;0;
266;823;12150,64;591,7;3539,9;65535;7123,2;3583,3;0;0;0;
267;823,15;12148,44;593,9;3589,9;65535;7188,8;3598,9;0;0;0;
268;823,3;12146,24;596,11;3606,3;65535;7215,1;3608,8;0;0;0;
269;823,45;12144,04;598,31;3738,2;65535;7341,1;3602,9;0;0;0;
270;823,6;12141,83;600,51;3587,2;65535;7224,8;3637,6;0;0;0;
271;823,75;12139,64;602,71;3676;65535;7343,2;3667,2;0;0;0;
272;823,9;12137,44;604,91;3655,4;65535;7308,7;3653,3;0;0;0;
273;824,05;12135,24;607,1;3711,9;65535;7362,3;3650,4;0;0;0;
274;824,2;12133,04;609,3;3723,7;65535;7371,7;3648;0;0;0;
275;824,34;12130,85;611,5;3743,1;65535;7407;3663,9;0;0;0;
276;824,49;12128,65;613,69;3562,3;65535;7243,3;3681;0;0;0;
277;824,64;12126,46;615,88;3783,8;65535;7474,2;3690,4;0;0;0;
278;824,79;12124,27;618,08;3590,7;65535;7307,4;3716,7;0;0;0;
279;824,94;12122,07;620,27;3670,5;65535;7347,5;3677;0;0;0;
280;825,09;12119,88;622,46;3733,3;65535;7474,5;3741,2;0;0;0;
281;825,24;12117,69;624,65;3704,1;65535;7421,4;3717,3;0;0;0;
282;825,39;12115,5;626,84;3747,2;65535;7470,6;3723,4;0;0;0;
283;825,54;12113,32;629,03;3709,5;65535;7443,8;3734,3;0;0;0;
284;825,69;12111,13;631,22;3702,4;65535;7450,4;3748;0;0;0;
285;825,84;12108,94;633,4;3707,5;65535;7472,3;3764,8;0;0;0;
286;825,99;12106,76;635,59;3731,9;65535;7535,8;3803,9;0;0;0;
287;826,13;12104,57;637,77;3595,8;65535;7394,3;3798,5;0;0;0;
288;826,28;12102,39;639,96;3563,3;65535;7365;3801,7;0;0;0;
289;826,43;12100,2;642,14;3544,4;65535;7409,5;3865,1;0;0;0;
290;826,58;12098,02;644,32;3647,5;65535;7480,3;3832,8;0;0;0;
291;826,73;12095,84;646,5;3659,7;65535;7505,3;3845,6;0;0;0;
292;826,88;12093,66;648,68;3747,1;65535;7566,6;3819,5;0;0;0;
293;827,03;12091,48;650,86;3586,1;65535;7437,3;3851,2;0;0;0;
294;827,18;12089,3;653,04;3715,1;65535;7579,4;3864,3;0;0;0;
295;827,33;12087,13;655,22;3782,4;65535;7632,1;3849,7;0;0;0;
296;827,48;12084,95;657,39;3756,6;65535;7646,9;3890,3;0;0;0;
297;827,62;12082,78;659,57;3551,6;65535;7441,9;3890,3;0;0;0;
298;827,77;12080,6;661,74;3599;65535;7520,4;3921,4;0;0;0;
299;827,92;12078,43;663,92;4848,2;65535;8670,1;3821,9;0;0;0;
300;828,07;12076,26;666,09;3679,7;65535;7596,1;3916,4;0;0;0;
301;828,22;12074,08;668,26;3653;65535;7557,2;3904,2;0;0;0;
302;828,37;12071,91;670,43;3899,9;65535;7791,6;3891,7;0;0;0;
303;828,52;12069,74;672,6;3548,6;65535;7471,5;3922,9;0;0;0;
304;828,67;12067,57;674,77;3610,5;65535;7498,3;3887,8;0;0;0;
305;828,82;12065,41;676,94;3843,3;65535;7717,5;3874,2;0;0;0;
306;828,96;12063,24;679,1;3738,5;65535;7616,5;3878;0;0;0;
307;829,11;12061,07;681,27;3628,5;65535;7451,4;3822,9;0;0;0;
308;829,26;12058,91;683,44;3681;65535;7484,6;3803,6;0;0;0;
309;829,41;12056,74;685,6;3616,8;65535;7417,7;3800,9;0;0;0;
310;829,56;12054,58;687,76;3720,1;65535;7501,9;3781,8;0;0;0;
311;829,71;12052,42;689,93;3752;65535;7537,8;3785,8;0;0;0;
312;829,86;12050,26;692,09;4124,8;65535;7917,9;3793,1;0;0;0;
313;830,01;12048,09;694,25;3735,1;65535;7497,3;3762,2;0;0;0;
314;830,16;12045,93;696,41;3751,9;65535;7507,6;3755,7;0;0;0;
315;830,3;12043,78;698,57;3627,3;65535;7383,2;3755,9;0;0;0;
316;830,45;12041,62;700,73;3744;65535;7449,9;3705,9;0;0;0;
317;830,6;12039,46;702,88;3631,7;65535;7299,8;3668,1;0;0;0;
318;830,75;12037,3;705,04;3616,4;65535;7288,9;3672,5;0;0;0;
319;830,9;12035,15;707,19;3738,2;65535;7400,1;3661,9;0;0;0;
320;831,05;12032,99;709,35;3743,5;65535;7449,5;3706;0;0;0;
321;831,2;12030,84;711,5;3651,9;65535;7335,6;3683,7;0;0;0;
322;831,35;12028,69;713,65;3711;65535;7359,1;3648,1;0;0;0;
323;831,49;12026,54;715,81;3966,7;65535;7601,7;3635;0;0;0;
324;831,64;12024,39;717,96;3754,2;65535;7349,1;3594,9;0;0;0;
325;831,79;12022,24;720,11;3777,3;65535;7382,4;3605,1;0;0;0;
326;831,94;12020,09;722,26;3890,7;65535;7511,9;3621,2;0;0;0;
327;832,09;12017,94;724,4;3604,3;65535;7213,5;3609,2;0;0;0;
328;832,24;12015,79;726,55;3742,6;65535;7345,6;3603;0;0;0;
329;832,39;12013,65;728,7;3708,4;65535;7329,1;3620,7;0;0;0;
330;832,54;12011,5;730,84;3589,8;65535;7174,5;3584,7;0;0;0;
331;832,68;12009,36;732,99;3712,3;65535;7303,1;3590,8;0;0;0;
332;832,83;12007,21;735,13;3726,6;65535;7340,1;3613,5;0;0;0;
333;832,98;12005,07;737,27;4023,4;65535;7640,4;3617;0;0;0;
334;833,13;12002,93;739,42;3767,8;65535;7389,7;3621,9;0;0;0;
335;833,28;12000,79;741,56;3656,1;65535;7275,3;3619,2;0;0;0;
336;833,43;11998,65;743,7;3952,5;65535;7592,3;3639,8;0;0;0;
337;833,58;11996,51;745,84;3732,1;65535;7346,9;3614,8;0;0;0;
338;833,72;11994,37;747,97;3765,7;65535;7357,1;3591,4;0;0;0;
339;833,87;11992,23;750,11;4226,1;65535;7789,7;3563,6;0;0;0;
340;834,02;11990,1;752,25;4532,9;65535;8137,3;3604,4;0;0;0;
341;834,17;11987,96;754,38;3558,7;65535;7157,1;3598,4;0;0;0;
342;834,32;11985,83;756,52;3771,7;65535;7352,8;3581,1;0;0;0;
343;834,47;11983,69;758,65;3708,5;65535;7284,7;3576,2;0;0;0;
344;834,62;11981,56;760,78;3732,2;65535;7311,8;3579,6;0;0;0;
345;834,76;11979,43;762,92;3708,1;65535;7319,4;3611,3;0;0;0;
346;834,91;11977,3;765,05;3940;65535;7611,3;3671,3;0;0;0;
347;835,06;11975,17;767,18;3807;65535;7510,5;3703,5;0;0;0;
348;835,21;11973,04;769,31;3607,2;65535;7289,2;3682;0;0;0;
349;835,36;11970,91;771,43;3576,6;65535;7300,2;3723,6;0;0;0;
350;835,51;11968,78;773,56;3706,9;65535;7460,8;3753,9;0;0;0;
351;835,66;11966,66;775,69;3741;65535;7511,6;3770,6;0;0;0;
352;835,8;11964,53;777,81;3705,1;65535;7514,2;3809,1;0;0;0;
353;835,95;11962,4;779,94;3614,7;65535;7435,6;3820,9;0;0;0;
354;836,1;11960,28;782,06;3701,5;65535;7533,7;3832,2;0;0;0;
355;836,25;11958,16;784,19;3658,8;65535;7512,9;3854,1;0;0;0;
356;836,4;11956,04;786,31;3611,2;65535;7463,3;3852,1;0;0;0;
357;836,55;11953,91;788,43;3722,8;65535;7614,9;3892,1;0;0;0;
358;836,69;11951,79;790,55;3747,6;65535;7645,1;3897,5;0;0;0;
359;836,84;11949,68;792,67;3665,8;65535;7556,9;3891,1;0;0;0;
360;836,99;11947,56;794,79;3673,5;65535;7574,2;3900,7;0;0;0;
361;837,14;11945,44;796,9;3629,7;65535;7514,5;3884,8;0;0;0;
362;837,29;11943,32;799,02;3719,5;65535;7594;3874,5;0;0;0;
363;837,44;11941,21;801,14;3673,8;65535;7537,4;3863,6;0;0;0;
