Pixel;Wavelength;Wavenumber;Raman Shift;Dark;Reference;Raw data #1;Dark Subtracted #1;%TR #1;Absorbance #1;Irradiance (W/cm^2/nm) #1;
61;--;--;--;3949,2;65535;4127,9;178,7;0;0;0;
62;--;--;--;3608,8;65535;3774,6;165,8;0;0;0;
63;--;--;--;3581,8;65535;3768,7;186,9;0;0;0;
64;--;--;--;3751,3;65535;3935,1;183,8;0;0;0;
65;--;--;--;3538,6;65535;3746,2;207,6;0;0;0;
66;--;--;--;3876,9;65535;4104,1;227,2;0;0;0;
67;--;--;--;3563,7;65535;3789,7;226;0;0;0;
68;--;--;--;3485,3;65535;3727,9;242,6;0;0;0;
69;--;--;--;3657,6;65535;3963,5;305,9;0;0;0;
70;--;--;--;4356,4;65535;4650,1;293,7;0;0;0;
71;--;--;--;3480,1;65535;3859,3;379,2;0;0;0;
72;--;--;--;3493,3;65535;3936,9;443,6;0;0;0;
73;794,03;12593,93;148,42;3659,9;65535;4188,4;528,5;0;0;0;
74;794,18;12591,53;150,81;3499;65535;4078;579;0;0;0;
75;794,34;12589,14;153,2;3499,9;65535;4052,2;552,3;0;0;0;
76;794,49;12586,75;155,59;3619,1;65535;4062,5;443,4;0;0;0;
77;794,64;12584,36;157,98;4830;65535;5182;352;0;0;0;
78;794,79;12581,97;160,37;3771,5;65535;4059,6;288,1;0;0;0;
79;794,94;12579,58;162,76;3674,6;65535;3939;264,4;0;0;0;
80;795,09;12577,2;165,15;3827;65535;4060,2;233,2;0;0;0;
81;795,24;12574,81;167,53;3783,3;65535;4025,3;242;0;0;0;
82;795,39;12572,43;169,92;3611,5;65535;3839,8;228,3;0;0;0;
83;795,54;12570,04;172,3;3573,7;65535;3819,4;245,7;0;0;0;
84;795,69;12567,66;174,68;3737,9;65535;3949,4;211,5;0;0;0;
85;795,84;12565,28;177,06;3955,9;65535;4144,5;188,6;0;0;0;
86;795,99;12562,9;179,44;4199,6;65535;4361,4;161,8;0;0;0;
87;796,15;12560,52;181,82;3613,1;65535;3799,9;186,8;0;0;0;
88;796,3;12558,14;184,2;3683,7;65535;3887;203,3;0;0;0;
89;796,45;12555,76;186,58;3613,8;65535;3796;182,2;0;0;0;
90;796,6;12553,39;188,96;3709,8;65535;3882,2;172,4;0;0;0;
91;796,75;12551,01;191,33;3735,6;65535;3915,9;180,3;0;0;0;
92;796,9;12548,64;193,71;3546,1;65535;3719,2;173,1;0;0;0;
93;797,05;12546,26;196,08;3569,5;65535;3766,4;196,9;0;0;0;
94;797,2;12543,89;198,45;3671,6;65535;3859,1;187,5;0;0;0;
95;797,35;12541,52;200,82;3577,4;65535;3756,9;179,5;0;0;0;
96;797,5;12539,15;203,19;3511,2;65535;3704,3;193,1;0;0;0;
97;797,65;12536,78;205,56;3835,4;65535;4017,7;182,3;0;0;0;
98;797,8;12534,41;207,93;3729,9;65535;3905;175,1;0;0;0;
99;797,95;12532,05;210,3;3602,5;65535;3792,6;190,1;0;0;0;
100;798,1;12529,68;212,66;3604,4;65535;3796,4;192;0;0;0;
101;798,26;12527,32;215,03;3677,1;65535;3864,5;187,4;0;0;0;
102;798,41;12524,95;217,39;3471;65535;3660,7;189,7;0;0;0;
103;798,56;12522,59;219,75;4658,1;65535;4866,5;208,4;0;0;0;
104;798,71;12520,23;222,12;3525,5;65535;3737,3;211,8;0;0;0;
105;798,86;12517,87;224,48;3488,7;65535;3674,4;185,7;0;0;0;
106;799,01;12515,51;226,84;3822;65535;4023,3;201,3;0;0;0;
107;799,16;12513,15;229,2;3586,7;65535;3793,6;206,9;0;0;0;
108;799,31;12510,79;231,55;3540,6;65535;3743,8;203,2;0;0;0;
109;799,46;12508,43;233,91;3613,1;65535;3815;201,9;0;0;0;
110;799,61;12506,08;236,27;3576,1;65535;3784,7;208,6;0;0;0;
111;799,76;12503,72;238,62;3545,6;65535;3736,6;191;0;0;0;
112;799,91;12501,37;240,98;3552,3;65535;3789,5;237,2;0;0;0;
113;800,06;12499,01;243,33;3599;65535;3828,7;229,7;0;0;0;
114;800,21;12496,66;245,68;3663;65535;3879,2;216,2;0;0;0;
115;800,36;12494,31;248,03;3488,7;65535;3729,2;240,5;0;0;0;
116;800,51;12491,96;250,38;3596,7;65535;3859,9;263,2;0;0;0;
117;800,67;12489,61;252,73;3507,8;65535;3776;268,2;0;0;0;
118;800,82;12487,26;255,08;3555,5;65535;3833,9;278,4;0;0;0;
119;800,97;12484,92;257,43;3646,5;65535;3929;282,5;0;0;0;
120;801,12;12482,57;259,77;3614,9;65535;3926;311,1;0;0;0;
121;801,27;12480,23;262,12;3488,1;65535;3831,7;343,6;0;0;0;
122;801,42;12477,88;264,46;3628,6;65535;4062,6;434;0;0;0;
123;801,57;12475,54;266,8;3596,2;65535;4088;491,8;0;0;0;
124;801,72;12473,2;269,14;3660,7;65535;4248,1;587,4;0;0;0;
125;801,87;12470,86;271,48;3631,7;65535;4356,9;725,2;0;0;0;
126;802,02;12468,52;273,82;3484,5;65535;4373,2;888,7;0;0;0;
127;802,17;12466,18;276,16;3654,1;65535;4664,6;1010,5;0;0;0;
128;802,32;12463,84;278,5;3560,4;65535;4625;1064,6;0;0;0;
129;802,47;12461,51;280,84;3634,3;65535;4584,7;950,4;0;0;0;
130;802,62;12459,17;283,17;4285,9;65535;5067,4;781,5;0;0;0;
131;802,77;12456,84;285,51;3639,4;65535;4254,6;615,2;0;0;0;
132;802,92;12454,5;287,84;3883,1;65535;4367,7;484,6;0;0;0;
133;803,07;12452,17;290,17;3589,2;65535;4001,2;412;0;0;0;
134;803,22;12449,84;292,51;4086,4;65535;4422,7;336,3;0;0;0;
135;803,37;12447,51;294,84;3570,3;65535;3918,8;348,5;0;0;0;
136;803,52;12445,18;297,17;3632,4;65535;3920,9;288,5;0;0;0;
137;803,67;12442,85;299,5;3570,3;65535;3863,7;293,4;0;0;0;
138;803,82;12440,52;301,82;3588;65535;3858,1;270,1;0;0;0;
139;803,98;12438,19;304,15;3859,9;65535;4094,7;234,8;0;0;0;
140;804,13;12435,87;306,48;3679,3;65535;3907,9;228,6;0;0;0;
141;804,28;12433,54;308,8;3553,4;65535;3786,6;233,2;0;0;0;
142;804,43;12431,22;311,12;3530,7;65535;3743,7;213;0;0;0;
143;804,58;12428,9;313,45;3513,2;65535;3727;213,8;0;0;0;
144;804,73;12426,58;315,77;3691,8;65535;3900,8;209;0;0;0;
145;804,88;12424,25;318,09;3601,8;65535;3800,1;198,3;0;0;0;
146;805,03;12421,93;320,41;3629,1;65535;3828,3;199,2;0;0;0;
147;805,18;12419,62;322,73;3659,7;65535;3873,2;213,5;0;0;0;
148;805,33;12417,3;325,05;3749,2;65535;3928,4;179,2;0;0;0;
149;805,48;12414,98;327,36;3726,4;65535;3927,2;200,8;0;0;0;
150;805,63;12412,67;329,68;3710,6;65535;3921;210,4;0;0;0;
151;805,78;12410,35;331,99;3797;65535;3987,5;190,5;0;0;0;
152;805,93;12408,04;334,31;3768,8;65535;3971,1;202,3;0;0;0;
153;806,08;12405,72;336,62;3485,4;65535;3704,3;218,9;0;0;0;
154;806,23;12403,41;338,93;3590,5;65535;3779,1;188,6;0;0;0;
155;806,38;12401,1;341,24;3555,7;65535;3752,9;197,2;0;0;0;
156;806,53;12398,79;343,55;3593,8;65535;3797,3;203,5;0;0;0;
157;806,68;12396,48;345,86;3803,5;65535;3984,4;180,9;0;0;0;
158;806,83;12394,18;348,17;3642,8;65535;3824,7;181,9;0;0;0;
159;806,98;12391,87;350,47;3507,5;65535;3706,2;198,7;0;0;0;
160;807,13;12389,56;352,78;3632,9;65535;3822,8;189,9;0;0;0;
161;807,28;12387,26;355,09;3526,4;65535;3707,6;181,2;0;0;0;
162;807,43;12384,95;357,39;3779,5;65535;3981,3;201,8;0;0;0;
163;807,58;12382,65;359,69;3822,5;65535;3998,4;175,9;0;0;0;
164;807,73;12380,35;361,99;3503,9;65535;3719,4;215,5;0;0;0;
165;807,88;12378,05;364,29;3722,6;65535;3916,7;194,1;0;0;0;
166;808,03;12375,75;366,59;3628;65535;3818,9;190,9;0;0;0;
167;808,18;12373,45;368,89;3758,8;65535;3931;172,2;0;0;0;
168;808,33;12371,15;371,19;3565,1;65535;3764,9;199,8;0;0;0;
169;808,48;12368,86;373,49;3716,3;65535;3899,3;183;0;0;0;
170;808,63;12366,56;375,78;3780,9;65535;3946,5;165,6;0;0;0;
171;808,78;12364,26;378,08;3556,5;65535;3727,4;170,9;0;0;0;
172;808,93;12361,97;380,37;3655;65535;3839,9;184,9;0;0;0;
173;809,08;12359,68;382,67;3631,6;65535;3811,1;179,5;0;0;0;
174;809,23;12357,39;384,96;3756,8;65535;3954,3;197,5;0;0;0;
175;809,38;12355,09;387,25;3622,1;65535;3828,2;206,1;0;0;0;
176;809,53;12352,8;389,54;3593,4;65535;3785,2;191,8;0;0;0;
177;809,68;12350,51;391,83;3817,3;65535;4005,6;188,3;0;0;0;
178;809,83;12348,23;394,12;3785,9;65535;3951,5;165,6;0;0;0;
179;809,98;12345,94;396,4;3900,1;65535;4071,6;171,5;0;0;0;
180;810,13;12343,65;398,69;3663,1;65535;3819,3;156,2;0;0;0;
181;810,28;12341,37;400,98;3650,4;65535;3805,3;154,9;0;0;0;
182;810,43;12339,08;403,26;3661,2;65535;3829,2;168;0;0;0;
183;810,58;12336,8;405,54;3739,7;65535;3936,6;196,9;0;0;0;
184;810,73;12334,52;407,83;6301,7;65535;6747,2;445,5;0;0;0;
185;810,88;12332,24;410,11;3653,6;65535;3827,4;173,8;0;0;0;
186;811,03;12329,96;412,39;3522,5;65535;3688,9;166,4;0;0;0;
187;811,18;12327,68;414,67;3551,2;65535;3733,5;182,3;0;0;0;
188;811,33;12325,4;416,94;3696,8;65535;3900,3;203,5;0;0;0;
189;811,48;12323,12;419,22;3568,1;65535;3754,9;186,8;0;0;0;
190;811,63;12320,85;421,5;3669,4;65535;3868,2;198,8;0;0;0;
191;811,78;12318,57;423,77;3801,9;65535;3992,8;190,9;0;0;0;
192;811,93;12316,3;426,05;3728,7;65535;3889,6;160,9;0;0;0;
193;812,08;12314,02;428,32;3848,5;65535;4032,5;184;0;0;0;
194;812,23;12311,75;430,59;3614,2;65535;3786,9;172,7;0;0;0;
195;812,38;12309,48;432,87;3647,7;65535;3825,8;178,1;0;0;0;
196;812,53;12307,21;435,14;3665,2;65535;3848,5;183,3;0;0;0;
197;812,68;12304,94;437,41;3565,6;65535;3767,7;202,1;0;0;0;
198;812,83;12302,67;439,67;3676,9;65535;3860,7;183,8;0;0;0;
199;812,98;12300,4;441,94;3612,6;65535;3815,3;202,7;0;0;0;
200;813,13;12298,13;444,21;3636,5;65535;3828,9;192,4;0;0;0;
201;813,28;12295,87;446,47;3550,8;65535;3733,2;182,4;0;0;0;
202;813,43;12293,6;448,74;3566,7;65535;3755,6;188,9;0;0;0;
203;813,58;12291,34;451;4020,1;65535;4197,7;177,6;0;0;0;
204;813,73;12289,08;453,27;3677,4;65535;3841,2;163,8;0;0;0;
205;813,88;12286,82;455,53;3812,4;65535;3983,2;170,8;0;0;0;
206;814,03;12284,55;457,79;3626,5;65535;3822,7;196,2;0;0;0;
207;814,18;12282,29;460,05;3509,5;65535;3694;184,5;0;0;0;
208;814,33;12280,04;462,31;3522,8;65535;3712,1;189,3;0;0;0;
209;814,48;12277,78;464,57;3560,6;65535;3755,5;194,9;0;0;0;
210;814,63;12275,52;466,82;3578,1;65535;3787,5;209,4;0;0;0;
211;814,78;12273,26;469,08;3523,3;65535;3736,9;213,6;0;0;0;
212;814,93;12271,01;471,33;3743,4;65535;3932,9;189,5;0;0;0;
213;815,08;12268,75;473,59;3575,4;65535;3747;171,6;0;0;0;
214;815,23;12266,5;475,84;3686,9;65535;3858,8;171,9;0;0;0;
215;815,38;12264,25;478,09;3578,6;65535;3752,2;173,6;0;0;0;
216;815,53;12262;480,35;3705;65535;3896,4;191,4;0;0;0;
217;815,68;12259,75;482,6;3748,9;65535;3922,7;173,8;0;0;0;
218;815,83;12257,5;484,85;3820,6;65535;3998,1;177,5;0;0;0;
219;815,98;12255,25;487,09;3701;65535;3886,2;185,2;0;0;0;
220;816,13;12253;489,34;3586,2;65535;3780,7;194,5;0;0;0;
221;816,28;12250,76;491,59;3603,6;65535;3831,2;227,6;0;0;0;
222;816,43;12248,51;493,83;3577,6;65535;3787,8;210,2;0;0;0;
223;816,58;12246,27;496,08;3653,9;65535;3840;186,1;0;0;0;
224;816,73;12244,02;498,32;3636,2;65535;3835,7;199,5;0;0;0;
225;816,87;12241,78;500,56;3533,7;65535;3724,8;191,1;0;0;0;
226;817,02;12239,54;502,81;3733,6;65535;3914,1;180,5;0;0;0;
227;817,17;12237,3;505,05;3658;65535;3835,4;177,4;0;0;0;
228;817,32;12235,06;507,29;3727,1;65535;3914;186,9;0;0;0;
229;817,47;12232,82;509,53;3697,6;65535;3883,1;185,5;0;0;0;
230;817,62;12230,58;511,76;3625,2;65535;3836,6;211,4;0;0;0;
231;817,77;12228,34;514;3671,5;65535;3863,1;191,6;0;0;0;
232;817,92;12226,11;516,24;3716,4;65535;3900,5;184,1;0;0;0;
233;818,07;12223,87;518,47;3830,7;65535;4029,9;199,2;0;0;0;
234;818,22;12221,64;520,71;3539,7;65535;3738,3;198,6;0;0;0;
235;818,37;12219,4;522,94;4163,8;65535;4370,9;207,1;0;0;0;
236;818,52;12217,17;525,17;3537,9;65535;3728,4;190,5;0;0;0;
237;818,67;12214,94;527,4;3667,6;65535;3843,8;176,2;0;0;0;
238;818,82;12212,71;529,63;3543,9;65535;3719,4;175,5;0;0;0;
239;818,97;12210,48;531,86;3861,9;65535;4028,2;166,3;0;0;0;
240;819,12;12208,25;534,09;3720;65535;3915,3;195,3;0;0;0;
241;819,27;12206,02;536,32;3667,3;65535;3845,7;178,4;0;0;0;
242;819,42;12203,8;538,55;3740,3;65535;3927,1;186,8;0;0;0;
243;819,57;12201,57;540,77;3776,6;65535;3972,9;196,3;0;0;0;
244;819,72;12199,35;543;3713,8;65535;3901,4;187,6;0;0;0;
245;819,87;12197,12;545,22;3882,2;65535;4074,7;192,5;0;0;0;
246;820,01;12194,9;547,44;3769,1;65535;3954,2;185,1;0;0;0;
247;820,16;12192,68;549,66;3609,9;65535;3798,6;188,7;0;0;0;
248;820,31;12190,46;551,89;3566,9;65535;3723;156,1;0;0;0;
249;820,46;12188,24;554,11;3594,3;65535;3764,1;169,8;0;0;0;
250;820,61;12186,02;556,32;3698,8;65535;3876,5;177,7;0;0;0;
251;820,76;12183,8;558,54;3632,6;65535;3785,2;152,6;0;0;0;
252;820,91;12181,58;560,76;3787,1;65535;3927,7;140,6;0;0;0;
253;821,06;12179,37;562,98;3661,5;65535;3844,9;183,4;0;0;0;
254;821,21;12177,15;565,19;3626,9;65535;3811,3;184,4;0;0;0;
255;821,36;12174,94;567,41;3638,1;65535;3836,5;198,4;0;0;0;
256;821,51;12172,72;569,62;3667,9;65535;3852,3;184,4;0;0;0;
257;821,66;12170,51;571,83;3545,4;65535;3738,3;192,9;0;0;0;
258;821,81;12168,3;574,04;3512,6;65535;3709,5;196,9;0;0;0;
259;821,96;12166,09;576,25;3634,6;65535;3842,3;207,7;0;0;0;
260;822,11;12163,88;578,46;3842,8;65535;4011;168,2;0;0;0;
261;822,26;12161,67;580,67;3694;65535;3882,3;188,3;0;0;0;
262;822,4;12159,46;582,88;4120,9;65535;4289,7;168,8;0;0;0;
263;822,55;12157,26;585,09;4012,1;65535;4184,6;172,5;0;0;0;
264;822,7;12155,05;587,29;3766,7;65535;3942,3;175,6;0;0;0;
265;822,85;12152,85;589,5;3829,2;65535;4008,8;179,6;0;0;0;
266;823;12150,64;591,7;3493,2;65535;3656,1;162,9;0;0;0;
267;823,15;12148,44;593,9;3522,4;65535;3729,3;206,9;0;0;0;
268;823,3;12146,24;596,11;3534,5;65535;3741,6;207,1;0;0;0;
269;823,45;12144,04;598,31;3668;65535;3881;213;0;0;0;
270;823,6;12141,83;600,51;3531,4;65535;3714,6;183,2;0;0;0;
271;823,75;12139,64;602,71;3608;65535;3796,3;188,3;0;0;0;
272;823,9;12137,44;604,91;3613,9;65535;3789,3;175,4;0;0;0;
273;824,05;12135,24;607,1;3644;65535;3836,4;192,4;0;0;0;
274;824,2;12133,04;609,3;3664,9;65535;3855,8;190,9;0;0;0;
275;824,34;12130,85;611,5;3688,5;65535;3882,6;194,1;0;0;0;
276;824,49;12128,65;613,69;3502,7;65535;3693,5;190,8;0;0;0;
277;824,64;12126,46;615,88;3726,7;65535;3915,3;188,6;0;0;0;
278;824,79;12124,27;618,08;3526,5;65535;3737,6;211,1;0;0;0;
279;824,94;12122,07;620,27;3610,8;65535;3805,3;194,5;0;0;0;
280;825,09;12119,88;622,46;3673,4;65535;3871,9;198,5;0;0;0;
281;825,24;12117,69;624,65;3645,9;65535;3846;200,1;0;0;0;
282;825,39;12115,5;626,84;3671,1;65535;3876,2;205,1;0;0;0;
283;825,54;12113,32;629,03;3636,7;65535;3842,4;205,7;0;0;0;
284;825,69;12111,13;631,22;3647,2;65535;3846,1;198,9;0;0;0;
285;825,84;12108,94;633,4;3646,8;65535;3814,2;167,4;0;0;0;
286;825,99;12106,76;635,59;3664,9;65535;3858,9;194;0;0;0;
287;826,13;12104,57;637,77;3553,2;65535;3744,1;190,9;0;0;0;
288;826,28;12102,39;639,96;3516,6;65535;3697,1;180,5;0;0;0;
289;826,43;12100,2;642,14;3502,1;65535;3693,8;191,7;0;0;0;
290;826,58;12098,02;644,32;3589,8;65535;3790,9;201,1;0;0;0;
291;826,73;12095,84;646,5;3583,7;65535;3800,2;216,5;0;0;0;
292;826,88;12093,66;648,68;3688,7;65535;3892,7;204;0;0;0;
293;827,03;12091,48;650,86;3528,5;65535;3731;202,5;0;0;0;
294;827,18;12089,3;653,04;3674,2;65535;3845,4;171,2;0;0;0;
295;827,33;12087,13;655,22;3717,3;65535;3911,7;194,4;0;0;0;
296;827,48;12084,95;657,39;3706,6;65535;3905,8;199,2;0;0;0;
297;827,62;12082,78;659,57;3494,9;65535;3688,8;193,9;0;0;0;
298;827,77;12080,6;661,74;3582,4;65535;3767,6;185,2;0;0;0;
299;827,92;12078,43;663,92;4652,5;65535;4858,7;206,2;0;0;0;
300;828,07;12076,26;666,09;3631,4;65535;3818,6;187,2;0;0;0;
301;828,22;12074,08;668,26;3589,2;65535;3803,7;214,5;0;0;0;
302;828,37;12071,91;670,43;3843,7;65535;4035,7;192;0;0;0;
303;828,52;12069,74;672,6;3518,7;65535;3722,6;203,9;0;0;0;
304;828,67;12067,57;674,77;3541,2;65535;3736,8;195,6;0;0;0;
305;828,82;12065,41;676,94;3776,6;65535;3987,7;211,1;0;0;0;
306;828,96;12063,24;679,1;3681,6;65535;3884,5;202,9;0;0;0;
307;829,11;12061,07;681,27;3567,1;65535;3758,3;191,2;0;0;0;
308;829,26;12058,91;683,44;3634,9;65535;3820,9;186;0;0;0;
309;829,41;12056,74;685,6;3568,2;65535;3764,3;196,1;0;0;0;
310;829,56;12054,58;687,76;3669,5;65535;3851,2;181,7;0;0;0;
311;829,71;12052,42;689,93;3693,3;65535;3895,1;201,8;0;0;0;
312;829,86;12050,26;692,09;4068,7;65535;4265,2;196,5;0;0;0;
313;830,01;12048,09;694,25;3679,2;65535;3879,7;200,5;0;0;0;
314;830,16;12045,93;696,41;3690,4;65535;3889,3;198,9;0;0;0;
315;830,3;12043,78;698,57;3573;65535;3802,4;229,4;0;0;0;
316;830,45;12041,62;700,73;3687,2;65535;3898,3;211,1;0;0;0;
317;830,6;12039,46;702,88;3549,3;65535;3823,5;274,2;0;0;0;
318;830,75;12037,3;705,04;3565,1;65535;3872,4;307,3;0;0;0;
319;830,9;12035,15;707,19;3679,9;65535;4067,2;387,3;0;0;0;
320;831,05;12032,99;709,35;3688,5;65535;4147,4;458,9;0;0;0;
321;831,2;12030,84;711,5;3608,6;65535;4027,8;419,2;0;0;0;
322;831,35;12028,69;713,65;3670;65535;3954,5;284,5;0;0;0;
323;831,49;12026,54;715,81;3909,5;65535;4138;228,5;0;0;0;
324;831,64;12024,39;717,96;3702,9;65535;3924,2;221,3;0;0;0;
325;831,79;12022,24;720,11;3726,3;65535;3928,7;202,4;0;0;0;
326;831,94;12020,09;722,26;3833,3;65535;4043,9;210,6;0;0;0;
327;832,09;12017,94;724,4;3556,6;65535;3758,7;202,1;0;0;0;
328;832,24;12015,79;726,55;3672,3;65535;3859,3;187;0;0;0;
329;832,39;12013,65;728,7;3647,9;65535;3833;185,1;0;0;0;
330;832,54;12011,5;730,84;3533,7;65535;3732;198,3;0;0;0;
331;832,68;12009,36;732,99;3645,9;65535;3831,5;185,6;0;0;0;
332;832,83;12007,21;735,13;3678,3;65535;3844,9;166,6;0;0;0;
333;832,98;12005,07;737,27;3952,4;65535;4136,6;184,2;0;0;0;
334;833,13;12002,93;739,42;3710;65535;3900,9;190,9;0;0;0;
335;833,28;12000,79;741,56;3596,2;65535;3772,5;176,3;0;0;0;
336;833,43;11998,65;743,7;3898,2;65535;4078;179,8;0;0;0;
337;833,58;11996,51;745,84;3675,2;65535;3851,2;176;0;0;0;
338;833,72;11994,37;747,97;3700,9;65535;3884,9;184;0;0;0;
339;833,87;11992,23;750,11;4140;65535;4337,5;197,5;0;0;0;
340;834,02;11990,1;752,25;4425,5;65535;4634,7;209,2;0;0;0;
341;834,17;11987,96;754,38;3491;65535;3673,6;182,6;0;0;0;
342;834,32;11985,83;756,52;3711,1;65535;3887,1;176;0;0;0;
343;834,47;11983,69;758,65;3629,3;65535;3834,2;204,9;0;0;0;
344;834,62;11981,56;760,78;3671,4;65535;3862,2;190,8;0;0;0;
345;834,76;11979,43;762,92;3675;65535;3847,3;172,3;0;0;0;
346;834,91;11977,3;765,05;3897,8;65535;4096,5;198,7;0;0;0;
347;835,06;11975,17;767,18;3753,4;65535;3922,9;169,5;0;0;0;
348;835,21;11973,04;769,31;3574,1;65535;3752,7;178,6;0;0;0;
349;835,36;11970,91;771,43;3506,9;65535;3715,2;208,3;0;0;0;
350;835,51;11968,78;773,56;3638,4;65535;3834,5;196,1;0;0;0;
351;835,66;11966,66;775,69;3684,5;65535;3876,1;191,6;0;0;0;
352;835,8;11964,53;777,81;3653,6;65535;3845,9;192,3;0;0;0;
353;835,95;11962,4;779,94;3541,3;65535;3740,2;198,9;0;0;0;
354;836,1;11960,28;782,06;3642,7;65535;3839,9;197,2;0;0;0;
355;836,25;11958,16;784,19;3600,5;65535;3815;214,5;0;0;0;
356;836,4;11956,04;786,31;3558,2;65535;3747,1;188,9;0;0;0;
357;836,55;11953,91;788,43;3669,1;65535;3873,7;204,6;0;0;0;
358;836,69;11951,79;790,55;3695,8;65535;3900,2;204,4;0;0;0;
359;836,84;11949,68;792,67;3617,4;65535;3804,3;186,9;0;0;0;
360;836,99;11947,56;794,79;3629,4;65535;3831,1;201,7;0;0;0;
361;837,14;11945,44;796,9;3579;65535;3775,2;196,2;0;0;0;
362;837,29;11943,32;799,02;3662,5;65535;3856,3;193,8;0;0;0;
363;837,44;11941,21;801,14;3610,3;65535;3813,4;203,1;0;0;0;
364;837,58;11939,09;803,25;3786,3;65535;3993,9;207,6;0;0;0;
365;837,73;11936,98;805,37;3617,7;65535;3822,7;205;0;0;0;
366;837,88;11934,86;807,48;3603,2;65535;3798,1;194,9;0;0;0;
367;838,03;11932,75;809,59;3639,1;65535;3836,6;197,5;0;0;0;
368;838,18;11930,64;811,7;3741,3;65535;3931,8;190,5;0;0;0;
369;838,33;11928,53;813,81;3669,8;65535;3865,2;195,4;0;0;0;
370;838,47;11926,42;815,92;3570,9;65535;3728,5;157,6;0;0;0;
371;838,62;11924,31;818,03;3531,5;65535;3745,1;213,6;0;0;0;
